filename,width,height,class,xmin,ymin,xmax,ymax
2008_003280_jpg.rf.e499dbe1e740fc9be9a91a3b3d049ce2.jpg,375,500,bottle,327,278,346,339
2008_003280_jpg.rf.e499dbe1e740fc9be9a91a3b3d049ce2.jpg,375,500,bottle,337,275,351,332
2008_003280_jpg.rf.e499dbe1e740fc9be9a91a3b3d049ce2.jpg,375,500,bottle,87,206,99,233
2010_005753_jpg.rf.e53774bc83019839a9b91ac6d2638946.jpg,333,500,dog,91,119,290,397
2008_005191_jpg.rf.e570afca3825eef51335e7e5c06a3f89.jpg,500,375,tvmonitor,202,185,274,231
2008_005191_jpg.rf.e570afca3825eef51335e7e5c06a3f89.jpg,500,375,chair,262,176,386,374
2012_001104_jpg.rf.e53b25df658fcd1baccb0ac470964bb1.jpg,500,406,person,140,73,276,266
2011_000542_jpg.rf.e562390ac21878e7cb3dc49f29c5cdfa.jpg,500,375,dog,0,0,449,374
2008_006071_jpg.rf.e56b0f0e942ab1b39a698e7b0cb2f5d9.jpg,500,295,dog,286,189,387,265
2008_006071_jpg.rf.e56b0f0e942ab1b39a698e7b0cb2f5d9.jpg,500,295,dog,172,188,226,280
2008_006071_jpg.rf.e56b0f0e942ab1b39a698e7b0cb2f5d9.jpg,500,295,person,64,93,173,279
2008_006071_jpg.rf.e56b0f0e942ab1b39a698e7b0cb2f5d9.jpg,500,295,person,324,162,366,215
2008_006071_jpg.rf.e56b0f0e942ab1b39a698e7b0cb2f5d9.jpg,500,295,person,349,162,384,212
2008_006071_jpg.rf.e56b0f0e942ab1b39a698e7b0cb2f5d9.jpg,500,295,car,436,141,484,159
2008_006071_jpg.rf.e56b0f0e942ab1b39a698e7b0cb2f5d9.jpg,500,295,car,310,132,358,151
2008_006071_jpg.rf.e56b0f0e942ab1b39a698e7b0cb2f5d9.jpg,500,295,car,188,122,239,141
2009_002000_jpg.rf.e4de25de62f60bb44c69f9c9438320eb.jpg,375,500,car,0,0,374,499
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,pottedplant,25,134,105,235
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,pottedplant,167,70,233,153
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,pottedplant,240,70,314,126
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,pottedplant,265,27,299,67
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,pottedplant,288,93,354,170
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,pottedplant,337,114,411,200
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,pottedplant,400,154,454,232
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,dog,211,213,350,331
2008_007108_jpg.rf.e57282454dc12859c4e267ad650df0b1.jpg,500,363,pottedplant,235,1,260,60
2012_003616_jpg.rf.e566a523245f942234cfa8d275dcd3ba.jpg,500,375,person,233,10,416,249
2012_003616_jpg.rf.e566a523245f942234cfa8d275dcd3ba.jpg,500,375,person,90,72,236,374
2007_006946_jpg.rf.e5a5813213571aa0ce24c362d89eb76d.jpg,500,333,aeroplane,6,1,488,307
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,bicycle,329,148,368,177
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,bicycle,141,173,279,324
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,car,0,92,112,269
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,car,0,137,205,244
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,car,141,142,247,207
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,car,208,141,278,195
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,car,245,130,339,166
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,car,395,126,434,146
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,person,304,119,335,268
2008_004862_jpg.rf.e4c230bc0f28e57639c235b43c49a3a1.jpg,500,375,person,258,119,329,302
2010_003701_jpg.rf.e57da90edaa66210b5784499bebef725.jpg,500,364,bicycle,261,190,372,313
2008_001456_jpg.rf.e5bf0e65bb7bdf2b9b4c009582c16b0d.jpg,500,177,dog,0,11,458,165
2007_006899_jpg.rf.e5d7774888e2f037e5956c6ac8802f90.jpg,496,500,sheep,18,333,134,451
2007_006899_jpg.rf.e5d7774888e2f037e5956c6ac8802f90.jpg,496,500,sheep,134,304,233,422
2007_006899_jpg.rf.e5d7774888e2f037e5956c6ac8802f90.jpg,496,500,sheep,387,276,444,423
2010_000679_jpg.rf.e52cf01428cc5cfb8ed8bfb1a7c6a561.jpg,412,291,person,343,82,366,145
2010_000679_jpg.rf.e52cf01428cc5cfb8ed8bfb1a7c6a561.jpg,412,291,person,300,116,325,151
2010_000679_jpg.rf.e52cf01428cc5cfb8ed8bfb1a7c6a561.jpg,412,291,boat,78,112,160,168
2008_000053_jpg.rf.e5d41ab99e160ee4c57e2057e11813e4.jpg,500,375,dog,53,1,499,374
2011_004673_jpg.rf.e5cb929ec59ca5587633a79eaae0e92f.jpg,500,375,person,96,0,499,374
2009_001237_jpg.rf.e5e95cf1904e8ad9eb497ed5aabe62d6.jpg,500,357,car,418,244,499,319
2009_001237_jpg.rf.e5e95cf1904e8ad9eb497ed5aabe62d6.jpg,500,357,bus,88,63,402,304
2009_001237_jpg.rf.e5e95cf1904e8ad9eb497ed5aabe62d6.jpg,500,357,person,119,190,151,218
2008_003962_jpg.rf.e5c7e35c7d128102bd24c9525a1dad51.jpg,500,375,person,246,139,303,303
2011_003081_jpg.rf.e5ec440b7eeb853420457d06aa6dff2d.jpg,500,333,boat,286,112,454,219
2011_003081_jpg.rf.e5ec440b7eeb853420457d06aa6dff2d.jpg,500,333,person,330,137,354,178
2011_003081_jpg.rf.e5ec440b7eeb853420457d06aa6dff2d.jpg,500,333,person,244,148,275,202
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,bus,0,142,81,181
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,car,0,173,28,198
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,train,91,95,428,230
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,pottedplant,117,207,134,222
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,pottedplant,152,210,172,225
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,pottedplant,196,214,216,231
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,pottedplant,246,219,269,236
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,pottedplant,297,222,322,241
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,pottedplant,408,225,430,243
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,person,377,186,403,241
2009_001412_jpg.rf.e5d5e4a93315a9ec4dd95a599121cb06.jpg,500,333,person,360,169,373,186

2007_006803_jpg.rf.e5dda259e957b9e11e42c70057d17ccf.jpg,400,500,train,67,166,310,355
2007_006803_jpg.rf.e5dda259e957b9e11e42c70057d17ccf.jpg,400,500,person,304,322,332,411
2007_006803_jpg.rf.e5dda259e957b9e11e42c70057d17ccf.jpg,400,500,person,320,315,341,409
2008_002606_jpg.rf.e5e8037246d5073c96b402ebafb2d34c.jpg,500,375,person,0,0,498,361
2008_002606_jpg.rf.e5e8037246d5073c96b402ebafb2d34c.jpg,500,375,bottle,147,316,256,371
2010_002139_jpg.rf.e5dac3d4ec9b47baf9628f9492d1f698.jpg,333,500,cow,29,156,332,359
2010_002139_jpg.rf.e5dac3d4ec9b47baf9628f9492d1f698.jpg,333,500,person,149,48,195,189
2010_002139_jpg.rf.e5dac3d4ec9b47baf9628f9492d1f698.jpg,333,500,person,185,50,237,188
2008_007843_jpg.rf.e61525982cc1609bfc997004de4d492d.jpg,500,375,chair,0,0,201,227
2008_007843_jpg.rf.e61525982cc1609bfc997004de4d492d.jpg,500,375,chair,181,0,329,146
2008_007843_jpg.rf.e61525982cc1609bfc997004de4d492d.jpg,500,375,person,143,133,367,327
2008_007843_jpg.rf.e61525982cc1609bfc997004de4d492d.jpg,500,375,person,61,105,238,354
2008_007843_jpg.rf.e61525982cc1609bfc997004de4d492d.jpg,500,375,bottle,262,235,305,270
2008_007843_jpg.rf.e61525982cc1609bfc997004de4d492d.jpg,500,375,bottle,163,224,188,260
2010_002794_jpg.rf.e5ef0d9e1fec88d497448db6c4c17ac9.jpg,500,375,dog,68,34,335,374
2010_002794_jpg.rf.e5ef0d9e1fec88d497448db6c4c17ac9.jpg,500,375,dog,0,209,207,374
2009_001369_jpg.rf.e5fb3d28633327e3bf3fb156206aba6d.jpg,480,461,cat,16,8,433,460
2008_004904_jpg.rf.e5ef012e607832d296afc3273d43de53.jpg,500,375,boat,0,0,400,354
2010_005268_jpg.rf.e61cc481e41ad823c171c649d40c5c7f.jpg,500,335,aeroplane,35,33,454,274
2012_002694_jpg.rf.e52e836f850f50f7f5b147f90dca952d.jpg,500,375,person,182,36,337,204
2012_002694_jpg.rf.e52e836f850f50f7f5b147f90dca952d.jpg,500,375,person,86,130,175,374
2011_006139_jpg.rf.e5f31e86ed8dd9edf8c69fdc35a77be4.jpg,500,375,person,12,195,251,374
2011_006688_jpg.rf.e602bb3493dbed060ef4d98ff25f5905.jpg,500,375,person,0,73,371,374
2010_000628_jpg.rf.e5f953e13875d9a334e2eb9fbf35d72e.jpg,500,375,car,147,212,311,292
2008_005898_jpg.rf.e5e1a7ab9d5fdcd7a4355af42cfa5197.jpg,500,375,dog,140,0,411,335
2010_005403_jpg.rf.e5d792819e443622f2fbd2b5009e8cc5.jpg,500,333,person,256,79,372,332
2011_000166_jpg.rf.e62147effe67b85415da0f06e23121e5.jpg,500,375,cow,45,66,448,329
2011_000166_jpg.rf.e62147effe67b85415da0f06e23121e5.jpg,500,375,cow,455,106,496,128
2010_002783_jpg.rf.e62583ee20f90f2c396f2327834d6508.jpg,500,326,car,0,133,499,325
2010_002783_jpg.rf.e62583ee20f90f2c396f2327834d6508.jpg,500,326,person,104,100,291,234
2010_002783_jpg.rf.e62583ee20f90f2c396f2327834d6508.jpg,500,326,person,282,104,499,297
2008_006774_jpg.rf.e5773cc81c17c5d246fe9061d369c550.jpg,500,347,car,33,103,457,303
2009_004170_jpg.rf.e4937c8bf678d0ae8747578d35c8e9d5.jpg,500,328,train,65,100,459,261
2009_004782_jpg.rf.e63ce0a760982c30aff1cfe9e6482500.jpg,500,375,sofa,0,89,499,374
2009_004782_jpg.rf.e63ce0a760982c30aff1cfe9e6482500.jpg,500,375,dog,0,218,255,365
2009_004782_jpg.rf.e63ce0a760982c30aff1cfe9e6482500.jpg,500,375,person,0,18,440,374
2012_002462_jpg.rf.e637b869e5258102e0499563386f398c.jpg,400,500,person,226,25,399,239
2010_000404_jpg.rf.e6253974b1f93fc235baa63c1e7aa88b.jpg,332,500,cat,89,42,314,484
2008_005889_jpg.rf.e64b82d08f2308e9063bcc5d259f1823.jpg,500,375,aeroplane,0,83,462,251
2008_005889_jpg.rf.e64b82d08f2308e9063bcc5d259f1823.jpg,500,375,car,434,276,499,316
2010_004459_jpg.rf.e635f0a99d1d7aff074cd3a9830aaf13.jpg,500,375,car,13,87,481,337
2009_003285_jpg.rf.e63d35d6e268935309033e8fbdefe5e8.jpg,500,330,bird,98,62,480,329

2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,175,93,474,310
2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,437,76,499,125
2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,0,56,161,293
2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,0,25,159,108
2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,136,45,251,139
2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,183,50,358,97
2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,263,51,400,100
2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,323,53,422,103
2011_000900_jpg.rf.e6054b6ac159fc8862d4140b4e2a678e.jpg,500,371,car,463,47,499,73
2007_006281_jpg.rf.e63da515d06ad1355a8e445b12f28cc7.jpg,500,375,boat,0,205,171,336
2007_006281_jpg.rf.e63da515d06ad1355a8e445b12f28cc7.jpg,500,375,boat,156,168,499,333
2008_008044_jpg.rf.e61e6cc7ca396c90427aacf71d638ca4.jpg,500,375,aeroplane,0,82,499,259

2010_003300_jpg.rf.e64e0d82f1c90bf1967bab06e09d6fb7.jpg,500,375,dog,365,90,449,252
2010_003300_jpg.rf.e64e0d82f1c90bf1967bab06e09d6fb7.jpg,500,375,dog,54,145,250,370
2010_003300_jpg.rf.e64e0d82f1c90bf1967bab06e09d6fb7.jpg,500,375,person,0,0,84,224
2008_004087_jpg.rf.e659b238d4ba8182b9e4ce8944a8d34f.jpg,500,447,bird,385,15,483,172
2008_004087_jpg.rf.e659b238d4ba8182b9e4ce8944a8d34f.jpg,500,447,bird,273,45,361,186
2008_004087_jpg.rf.e659b238d4ba8182b9e4ce8944a8d34f.jpg,500,447,bird,165,34,330,250
2008_004087_jpg.rf.e659b238d4ba8182b9e4ce8944a8d34f.jpg,500,447,bird,38,104,149,239
2008_004087_jpg.rf.e659b238d4ba8182b9e4ce8944a8d34f.jpg,500,447,bird,54,266,179,434
2011_006013_jpg.rf.e639f3c3a68bbeb898deb891c70508d8.jpg,500,375,person,148,126,374,374
2008_002410_jpg.rf.e5d6be4d7a8ff1788e1d0fad45eebbad.jpg,437,500,cat,152,210,349,422
2008_002410_jpg.rf.e5d6be4d7a8ff1788e1d0fad45eebbad.jpg,437,500,cat,222,33,357,158
2008_008148_jpg.rf.e659cdf96277fb6e907f711f85c7f8d9.jpg,500,381,motorbike,113,12,443,364
2008_008531_jpg.rf.e61e41c85c348e08e9b821ba83d3e6b7.jpg,500,375,pottedplant,78,93,189,191
2008_008531_jpg.rf.e61e41c85c348e08e9b821ba83d3e6b7.jpg,500,375,pottedplant,269,107,381,194
2012_002196_jpg.rf.e65edfec3e4d1fcbef5eb6b43ca3a89f.jpg,500,375,person,244,161,372,374
2008_003926_jpg.rf.e6561eced9713c87046ec4b727cf2fe0.jpg,500,313,aeroplane,0,50,488,223
2011_002983_jpg.rf.e676e47c9fa2c25a902f3f0203ad1750.jpg,500,375,horse,231,202,269,265
2011_002983_jpg.rf.e676e47c9fa2c25a902f3f0203ad1750.jpg,500,375,person,231,171,281,243
2011_002983_jpg.rf.e676e47c9fa2c25a902f3f0203ad1750.jpg,500,375,dog,150,282,180,338
2011_002983_jpg.rf.e676e47c9fa2c25a902f3f0203ad1750.jpg,500,375,dog,198,285,213,309
2009_003482_jpg.rf.e6687fadad11fd443b7a49282af66750.jpg,500,375,person,386,127,451,245
2009_003482_jpg.rf.e6687fadad11fd443b7a49282af66750.jpg,500,375,person,338,80,410,280
2009_003482_jpg.rf.e6687fadad11fd443b7a49282af66750.jpg,500,375,person,288,139,308,172
2009_003482_jpg.rf.e6687fadad11fd443b7a49282af66750.jpg,500,375,person,125,79,217,163
2009_003482_jpg.rf.e6687fadad11fd443b7a49282af66750.jpg,500,375,person,9,82,171,369
2009_003482_jpg.rf.e6687fadad11fd443b7a49282af66750.jpg,500,375,boat,1,0,499,374
2008_001446_jpg.rf.e65084534d7dce149fc46e80c5d4a096.jpg,500,371,car,68,21,446,337
2008_001446_jpg.rf.e65084534d7dce149fc46e80c5d4a096.jpg,500,371,car,175,13,248,40
2008_001475_jpg.rf.e653e63a9f4e267e883885c01b2a66fc.jpg,375,500,person,7,141,374,499
2008_001475_jpg.rf.e653e63a9f4e267e883885c01b2a66fc.jpg,375,500,person,0,170,46,349
2011_004920_jpg.rf.e62aa28b5ed90dea29dd78a85a07ec38.jpg,500,333,person,93,79,262,332
2011_004920_jpg.rf.e62aa28b5ed90dea29dd78a85a07ec38.jpg,500,333,person,196,17,327,332
2011_004920_jpg.rf.e62aa28b5ed90dea29dd78a85a07ec38.jpg,500,333,person,327,18,432,313
2011_004920_jpg.rf.e62aa28b5ed90dea29dd78a85a07ec38.jpg,500,333,person,3,37,128,332
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,bus,86,24,410,267
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,car,422,162,463,202
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,person,206,113,259,159
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,person,455,155,479,219
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,person,472,150,495,216
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,person,483,149,498,217
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,person,58,141,80,202
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,person,39,142,60,204
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,person,13,145,37,208
2010_005284_jpg.rf.e6913ac7fd75c8e4b0e9852107fc81a8.jpg,500,333,person,3,141,24,201
2011_005447_jpg.rf.e66bc9a7d32ebbbe4fdff09996d43cb6.jpg,375,500,person,237,239,362,499
2011_005447_jpg.rf.e66bc9a7d32ebbbe4fdff09996d43cb6.jpg,375,500,person,164,234,269,499
2011_005447_jpg.rf.e66bc9a7d32ebbbe4fdff09996d43cb6.jpg,375,500,person,86,206,201,499
2011_005447_jpg.rf.e66bc9a7d32ebbbe4fdff09996d43cb6.jpg,375,500,person,28,244,58,335
2007_000584_jpg.rf.e6a3d7f8decfb7b64f182683a5a73b0b.jpg,500,375,bicycle,30,73,368,345
2007_000584_jpg.rf.e6a3d7f8decfb7b64f182683a5a73b0b.jpg,500,375,sofa,343,206,499,373
2010_004891_jpg.rf.e666ab9e79814b2671959c1afc656a30.jpg,500,333,cat,100,105,372,221
2008_007797_jpg.rf.e68e355c2d2570688cfd0c1fa82540d6.jpg,375,500,bus,57,107,374,412
2012_000516_jpg.rf.e62a6ad3ef86f4d3c9f941f99135f15f.jpg,500,375,person,193,96,283,289
2012_000516_jpg.rf.e62a6ad3ef86f4d3c9f941f99135f15f.jpg,500,375,person,41,104,97,255
2012_000516_jpg.rf.e62a6ad3ef86f4d3c9f941f99135f15f.jpg,500,375,person,339,144,447,374
2012_002849_jpg.rf.e6661ab1080bfb39b8ffa318c833e824.jpg,500,375,person,222,118,357,374
2012_001414_jpg.rf.e6a5fed3aef8c377f3691961421f42f4.jpg,266,400,person,28,55,187,360
2008_003482_jpg.rf.e671158fb86e5ff0d56ca95fdce95304.jpg,500,375,person,280,204,371,374
2008_003482_jpg.rf.e671158fb86e5ff0d56ca95fdce95304.jpg,500,375,person,387,192,491,374
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,pottedplant,470,65,499,135
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,pottedplant,219,77,260,129
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,bottle,138,201,207,235
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,chair,420,240,499,375
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,chair,299,185,392,248
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,chair,210,178,291,234
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,chair,53,215,181,375
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,chair,174,230,329,375
2009_002688_jpg.rf.e699174da4ad847e780239c35104b3f0.jpg,500,376,diningtable,45,222,459,375
2011_000412_jpg.rf.e5ae816885f131a9ab1d1cbd9cac0e42.jpg,500,375,bicycle,13,4,468,374
2011_001886_jpg.rf.e687dfa50a03d9c43364d7e670958799.jpg,500,375,boat,59,299,127,316
2009_004043_jpg.rf.e6aeeff0be28b2fd09408f9f3eb379cc.jpg,500,333,motorbike,91,90,469,281
2009_004043_jpg.rf.e6aeeff0be28b2fd09408f9f3eb379cc.jpg,500,333,person,172,51,357,240
2011_005953_jpg.rf.e6d48c18778e61e4b3cd9a3496c5f3b7.jpg,375,500,person,287,358,317,437
2011_005953_jpg.rf.e6d48c18778e61e4b3cd9a3496c5f3b7.jpg,375,500,person,102,342,134,442
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,car,356,90,445,128
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,car,430,111,499,198
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,car,30,114,89,156
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,car,141,103,206,121
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,car,106,111,449,331
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,car,470,89,499,127
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,car,100,108,149,133
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,person,5,123,15,150
2010_001152_jpg.rf.e6b4cfb52c622a95802df475a51c7315.jpg,500,375,person,19,113,33,146
2008_001513_jpg.rf.e6d8373849eca975e43897afac0f3cf2.jpg,500,375,cat,98,103,453,286
2010_006462_jpg.rf.e6c07df51a72052b60afba4f93157903.jpg,500,375,person,161,104,263,334
2012_003453_jpg.rf.e69860b9c7f8165ccc8976fd21941072.jpg,346,500,person,245,148,345,276
2010_004786_jpg.rf.e6557a0d27c932ad5315a9a8e669a555.jpg,500,375,person,162,36,460,374
2010_004786_jpg.rf.e6557a0d27c932ad5315a9a8e669a555.jpg,500,375,person,47,48,278,374
2010_004786_jpg.rf.e6557a0d27c932ad5315a9a8e669a555.jpg,500,375,chair,4,82,308,374
2010_004786_jpg.rf.e6557a0d27c932ad5315a9a8e669a555.jpg,500,375,bottle,207,153,240,239
2010_004786_jpg.rf.e6557a0d27c932ad5315a9a8e669a555.jpg,500,375,chair,272,113,499,374
2010_004786_jpg.rf.e6557a0d27c932ad5315a9a8e669a555.jpg,500,375,chair,30,109,154,200
2008_007871_jpg.rf.e702e83e262dda356ec70fef0818e17f.jpg,500,337,dog,395,195,446,274
2012_001413_jpg.rf.e6f740ebab2b68bd1ff79bbe9c453460.jpg,332,500,person,0,0,331,499
2009_003566_jpg.rf.e6fb6b3e7968366c262822898205387a.jpg,500,388,bus,72,138,406,297
2009_003566_jpg.rf.e6fb6b3e7968366c262822898205387a.jpg,500,388,car,22,196,55,206
2011_006835_jpg.rf.e6e6f7388cbe3a519638ec9d6ee98788.jpg,500,375,person,306,21,378,219
2011_006835_jpg.rf.e6e6f7388cbe3a519638ec9d6ee98788.jpg,500,375,person,135,0,285,345
2011_005377_jpg.rf.e6bc42ba3034e9e7ca9acc573c152706.jpg,500,375,person,108,42,204,209
2008_005678_jpg.rf.e7126748723535f5b18657d65bbae0b2.jpg,500,375,tvmonitor,118,85,438,342
2011_003540_jpg.rf.e728dba0a27c0e84c8770fea4f7a0e1e.jpg,500,375,person,216,172,437,374
2012_002798_jpg.rf.e6e346f484760189669e045c3ec1f617.jpg,500,375,person,204,85,438,269
2008_003155_jpg.rf.e65a8c02c2f5fdbd081d636812b1b547.jpg,500,375,aeroplane,1,111,498,265
2008_001715_jpg.rf.e6e4f9a9cfb33a7058359825d25b692f.jpg,500,333,chair,110,38,291,332
2008_001063_jpg.rf.e6bb499deb7c0270eb126de623be10dd.jpg,500,375,person,0,62,180,374
2008_001063_jpg.rf.e6bb499deb7c0270eb126de623be10dd.jpg,500,375,person,133,129,185,374
2008_001063_jpg.rf.e6bb499deb7c0270eb126de623be10dd.jpg,500,375,person,436,136,499,374
2008_005637_jpg.rf.e66228a62148d37a00bb8a7ade50e7ec.jpg,500,375,motorbike,5,102,483,306
2008_002948_jpg.rf.e7153c6422b0ff722d03811f511b8d24.jpg,500,375,sofa,88,57,397,374
2008_002948_jpg.rf.e7153c6422b0ff722d03811f511b8d24.jpg,500,375,bicycle,8,0,168,332
2008_002948_jpg.rf.e7153c6422b0ff722d03811f511b8d24.jpg,500,375,motorbike,396,15,499,374
2008_002948_jpg.rf.e7153c6422b0ff722d03811f511b8d24.jpg,500,375,bicycle,0,0,134,305
2008_005315_jpg.rf.e72bde9063666f84525357a0c2f12e12.jpg,400,300,boat,303,69,399,97
2008_005315_jpg.rf.e72bde9063666f84525357a0c2f12e12.jpg,400,300,person,76,78,192,299
2008_005315_jpg.rf.e72bde9063666f84525357a0c2f12e12.jpg,400,300,person,80,34,244,295
2010_004380_jpg.rf.e71dae916e527f93b9bc24e7a1b74cdc.jpg,334,500,diningtable,0,278,333,499
2010_004380_jpg.rf.e71dae916e527f93b9bc24e7a1b74cdc.jpg,334,500,diningtable,51,164,294,286
2010_004380_jpg.rf.e71dae916e527f93b9bc24e7a1b74cdc.jpg,334,500,diningtable,85,93,262,179
2010_002320_jpg.rf.e722ab03bbdcc389145ecaee366cc03c.jpg,500,418,cow,150,70,317,295
2010_003379_jpg.rf.e719d7e0114d746fde8b0a064d534885.jpg,500,375,bicycle,0,36,499,366
2010_003379_jpg.rf.e719d7e0114d746fde8b0a064d534885.jpg,500,375,chair,350,241,499,374
2011_006363_jpg.rf.e701d0427e717f258057eebe4e1f5673.jpg,500,375,person,153,126,239,273
2012_003663_jpg.rf.e708b2595977e2d5c882f7b27548845a.jpg,500,375,person,216,281,262,359
2008_004130_jpg.rf.e735a7bb77d4af858bbcecf1df9ce581.jpg,500,375,person,237,204,252,238
2009_002938_jpg.rf.e70ef1c5976f0124251d4cac25881b8a.jpg,500,375,train,105,203,317,343
2007_001857_jpg.rf.e7650e6bfbed85cd2bb206b75e2c2e64.jpg,500,375,car,0,10,499,373
2007_001857_jpg.rf.e7650e6bfbed85cd2bb206b75e2c2e64.jpg,500,375,person,396,0,478,126
2007_001857_jpg.rf.e7650e6bfbed85cd2bb206b75e2c2e64.jpg,500,375,person,327,0,412,121
2007_001857_jpg.rf.e7650e6bfbed85cd2bb206b75e2c2e64.jpg,500,375,person,225,0,326,116
2007_001857_jpg.rf.e7650e6bfbed85cd2bb206b75e2c2e64.jpg,500,375,person,167,2,235,103
2007_001857_jpg.rf.e7650e6bfbed85cd2bb206b75e2c2e64.jpg,500,375,person,85,0,144,44
2007_001857_jpg.rf.e7650e6bfbed85cd2bb206b75e2c2e64.jpg,500,375,person,131,31,172,66

2011_004007_jpg.rf.e75a9af355135ff142f11ddbc822c435.jpg,500,375,person,249,96,317,346
2011_004007_jpg.rf.e75a9af355135ff142f11ddbc822c435.jpg,500,375,person,350,78,459,369
2011_004007_jpg.rf.e75a9af355135ff142f11ddbc822c435.jpg,500,375,person,53,90,151,374
